Time,A metric
2023-08-12 16:54,67
2023-08-12 16:55,55
2023-08-12 16:56,64
2023-08-12 16:57,92
2023-08-12 16:58,114
2023-08-12 16:59,45
2023-08-12 17:00,23
2023-08-12 17:01,31
2023-08-12 17:02,24
2023-08-12 17:03,19
2023-08-12 17:04,20
2023-08-12 17:05,10
2023-08-12 17:06,7
2023-08-12 17:07,6
2023-08-12 17:08,6
2023-08-12 17:09,1
2023-08-12 17:10,6
2023-08-12 17:11,5
2023-08-12 17:12,9
2023-08-12 17:13,4
2023-08-12 17:14,6
2023-08-12 17:15,5
2023-08-12 17:16,7
2023-08-12 17:17,7
2023-08-12 17:18,5
2023-08-12 17:19,4
2023-08-12 17:20,9
2023-08-12 17:21,8
2023-08-12 17:22,7
2023-08-12 17:23,11
2023-08-12 17:24,9
2023-08-12 17:25,8
2023-08-12 17:26,9
2023-08-12 17:27,13
2023-08-12 17:28,4
2023-08-12 17:29,8
2023-08-12 17:30,14
2023-08-12 17:31,4
2023-08-12 17:32,10
2023-08-12 17:33,8
2023-08-12 17:34,13
2023-08-12 17:35,8
2023-08-12 17:36,14
2023-08-12 17:37,22
2023-08-12 17:38,17
2023-08-12 17:39,6
2023-08-12 17:40,1
2023-08-12 17:41,6
2023-08-12 17:42,1
2023-08-12 17:43,7
2023-08-12 17:44,6
2023-08-12 17:45,5
2023-08-12 17:46,8
2023-08-12 17:47,4
2023-08-12 17:48,5
2023-08-12 17:49,7
2023-08-12 17:50,5
2023-08-12 17:51,1
2023-08-12 17:52,2
2023-08-12 17:53,4
2023-08-12 17:54,7
2023-08-12 17:55,2
2023-08-12 17:56,3
2023-08-12 17:57,3
2023-08-12 17:58,5
2023-08-12 17:59,5
2023-08-12 18:00,2
2023-08-12 18:01,6
2023-08-12 18:02,4
2023-08-12 18:03,3
2023-08-12 18:04,4
2023-08-12 18:05,8
2023-08-12 18:06,5
2023-08-12 18:07,3
2023-08-12 18:08,5
2023-08-12 18:09,3
2023-08-12 18:10,9
2023-08-12 18:11,4
2023-08-12 18:12,6
2023-08-12 18:13,2
2023-08-12 18:14,11
2023-08-12 18:15,6
2023-08-12 18:16,10
2023-08-12 18:17,3
2023-08-12 18:18,4
2023-08-12 18:19,4
2023-08-12 18:20,4
2023-08-12 18:21,11
2023-08-12 18:22,13
2023-08-12 18:23,9
2023-08-12 18:24,1
2023-08-12 18:25,16
2023-08-12 18:26,5
2023-08-12 18:27,11
2023-08-12 18:28,7
2023-08-12 18:29,10
2023-08-12 18:30,14
2023-08-12 18:31,8
2023-08-12 18:32,13
2023-08-12 18:33,7
2023-08-12 18:34,7
2023-08-12 18:35,8
2023-08-12 18:36,5
2023-08-12 18:37,5
2023-08-12 18:38,4
2023-08-12 18:39,6
2023-08-12 18:40,4
2023-08-12 18:41,3
2023-08-12 18:42,4
2023-08-12 18:43,3
2023-08-12 18:44,5
2023-08-12 18:45,3
2023-08-12 18:46,5
2023-08-12 18:47,8
2023-08-12 18:48,7
2023-08-12 18:49,3
2023-08-12 18:50,4
2023-08-12 18:51,4
2023-08-12 18:52,5
2023-08-12 18:53,6
2023-08-12 18:54,1
2023-08-12 18:55,1
2023-08-12 18:56,9
2023-08-12 18:57,8
2023-08-12 18:58,3
2023-08-12 18:59,12
2023-08-12 19:00,6
2023-08-12 19:01,7
2023-08-12 19:02,9
2023-08-12 19:03,3
2023-08-12 19:04,5
2023-08-12 19:05,6
2023-08-12 19:06,4
2023-08-12 19:07,14
2023-08-12 19:08,11
2023-08-12 19:09,8
2023-08-12 19:10,3
2023-08-12 19:11,8
2023-08-12 19:12,6
2023-08-12 19:13,3
2023-08-12 19:14,4
2023-08-12 19:15,3
2023-08-12 19:16,2
2023-08-12 19:17,8
2023-08-12 19:18,6
2023-08-12 19:19,8
2023-08-12 19:20,3
2023-08-12 19:21,4
2023-08-12 19:22,2
2023-08-12 19:23,4
2023-08-12 19:24,7
2023-08-12 19:25,5
2023-08-12 19:26,2
2023-08-12 19:27,7
2023-08-12 19:28,6
2023-08-12 19:29,5
2023-08-12 19:30,3
2023-08-12 19:31,7
2023-08-12 19:32,8
2023-08-12 19:33,5
2023-08-12 19:34,5
2023-08-12 19:35,16
2023-08-12 19:36,9
2023-08-12 19:37,5
2023-08-12 19:38,6
2023-08-12 19:39,3
2023-08-12 19:40,3
2023-08-12 19:41,2
2023-08-12 19:42,1
2023-08-12 19:43,3
2023-08-12 19:44,4
2023-08-12 19:45,7
2023-08-12 19:46,8
2023-08-12 19:47,9
2023-08-12 19:48,4
2023-08-12 19:49,4
2023-08-12 19:50,3
2023-08-12 19:51,5
2023-08-12 19:52,4
2023-08-12 19:53,7
2023-08-12 19:54,7
2023-08-12 19:55,11
2023-08-12 19:56,5
2023-08-12 19:57,5
2023-08-12 19:58,5
2023-08-12 19:59,5
2023-08-12 20:00,3
2023-08-12 20:01,5
2023-08-12 20:02,9
2023-08-12 20:03,9
2023-08-12 20:04,6
2023-08-12 20:05,7
2023-08-12 20:06,4
2023-08-12 20:07,6
2023-08-12 20:08,5
2023-08-12 20:09,5
2023-08-12 20:10,3
2023-08-12 20:11,2
2023-08-12 20:12,5
2023-08-12 20:13,4
2023-08-12 20:14,5
2023-08-12 20:15,4
2023-08-12 20:16,3
2023-08-12 20:17,3
2023-08-12 20:18,2
2023-08-12 20:19,4
2023-08-12 20:20,1
2023-08-12 20:21,4
2023-08-12 20:22,8
2023-08-12 20:23,6
2023-08-12 20:24,6
2023-08-12 20:25,3
2023-08-12 20:26,5
2023-08-12 20:27,7
2023-08-12 20:28,5
2023-08-12 20:29,2
2023-08-12 20:30,3
2023-08-12 20:31,3
2023-08-12 20:32,2
2023-08-12 20:33,2
2023-08-12 20:34,6
2023-08-12 20:35,6
2023-08-12 20:36,5
2023-08-12 20:37,8
2023-08-12 20:38,4
2023-08-12 20:39,9
2023-08-12 20:40,6
2023-08-12 20:41,4
2023-08-12 20:42,3
2023-08-12 20:43,6
2023-08-12 20:44,5
2023-08-12 20:45,4
2023-08-12 20:46,3
2023-08-12 20:47,3
2023-08-12 20:48,3
2023-08-12 20:49,4
2023-08-12 20:50,5
2023-08-12 20:51,1
2023-08-12 20:52,7
2023-08-12 20:53,2
2023-08-12 20:54,1
2023-08-12 20:55,3
2023-08-12 20:56,5
2023-08-12 20:57,2
2023-08-12 20:58,4
2023-08-12 20:59,1
2023-08-12 21:00,5
2023-08-12 21:01,2
2023-08-12 21:02,2
2023-08-12 21:03,3
2023-08-12 21:04,1
2023-08-12 21:05,3
2023-08-12 21:06,7
2023-08-12 21:07,4
2023-08-12 21:08,2
2023-08-12 21:09,5
2023-08-12 21:10,4
2023-08-12 21:11,3
2023-08-12 21:12,3
2023-08-12 21:13,5
2023-08-12 21:14,3
2023-08-12 21:15,3
2023-08-12 21:16,4
2023-08-12 21:17,2
2023-08-12 21:18,5
2023-08-12 21:19,5
2023-08-12 21:20,5
2023-08-12 21:21,2
2023-08-12 21:22,1
2023-08-12 21:23,2
2023-08-12 21:24,2
2023-08-12 21:25,3
2023-08-12 21:26,2
2023-08-12 21:27,2
2023-08-12 21:28,5
2023-08-12 21:29,9
2023-08-12 21:30,10
2023-08-12 21:31,1
2023-08-12 21:32,9
2023-08-12 21:33,7
2023-08-12 21:34,7
2023-08-12 21:35,5
2023-08-12 21:36,5
2023-08-12 21:37,3
2023-08-12 21:38,1
2023-08-12 21:39,2
2023-08-12 21:40,4
2023-08-12 21:41,3
2023-08-12 21:42,2
2023-08-12 21:43,3
2023-08-12 21:44,2
2023-08-12 21:45,6
2023-08-12 21:46,2
2023-08-12 21:47,3
2023-08-12 21:48,3
2023-08-12 21:49,2
2023-08-12 21:50,1
2023-08-12 21:51,3
2023-08-12 21:52,1
2023-08-12 21:53,4
2023-08-12 21:54,2
2023-08-12 21:55,6
2023-08-12 21:56,1
2023-08-12 21:57,7
2023-08-12 21:58,15
2023-08-12 21:59,1
2023-08-12 22:00,2
2023-08-12 22:01,3
2023-08-12 22:02,1
2023-08-12 22:03,4
2023-08-12 22:04,4
2023-08-12 22:05,1
2023-08-12 22:06,3
2023-08-12 22:07,5
2023-08-12 22:08,5
2023-08-12 22:09,4
2023-08-12 22:10,2
2023-08-12 22:11,4
2023-08-12 22:12,3
2023-08-12 22:13,4
2023-08-12 22:14,1
2023-08-12 22:15,2
2023-08-12 22:16,5
2023-08-12 22:17,9
2023-08-12 22:18,8
2023-08-12 22:19,6
2023-08-12 22:20,7
2023-08-12 22:21,4
2023-08-12 22:22,7
2023-08-12 22:23,2
2023-08-12 22:24,1
2023-08-12 22:25,1
2023-08-12 22:26,2
2023-08-12 22:27,1
2023-08-12 22:28,3
2023-08-12 22:29,1
2023-08-12 22:30,2
2023-08-12 22:31,4
2023-08-12 22:32,3
2023-08-12 22:33,5
2023-08-12 22:34,3
2023-08-12 22:35,1
2023-08-12 22:36,1
2023-08-12 22:37,1
2023-08-12 22:38,3
2023-08-12 22:39,6
2023-08-12 22:40,6
2023-08-12 22:41,3
2023-08-12 22:42,1
2023-08-12 22:43,1
2023-08-12 22:44,1
2023-08-12 22:45,1
2023-08-12 22:46,2
2023-08-12 22:47,4
2023-08-12 22:48,3
2023-08-12 22:49,6
2023-08-12 22:50,8
2023-08-12 22:51,2
2023-08-12 22:52,2
2023-08-12 22:53,4
2023-08-12 22:54,3
2023-08-12 22:55,1
2023-08-12 22:56,8
2023-08-12 22:57,3
2023-08-12 22:58,2
2023-08-12 22:59,3
2023-08-12 23:00,3
2023-08-12 23:01,2
2023-08-12 23:02,1
2023-08-12 23:03,2
2023-08-12 23:04,2
2023-08-12 23:05,2
2023-08-12 23:06,2
2023-08-12 23:07,4
2023-08-12 23:08,6
2023-08-12 23:09,6
2023-08-12 23:10,1
2023-08-12 23:11,2
2023-08-12 23:12,2
2023-08-12 23:13,9
2023-08-12 23:14,7
2023-08-12 23:15,5
2023-08-12 23:16,7
2023-08-12 23:17,6
2023-08-12 23:18,7
2023-08-12 23:19,3
2023-08-12 23:20,1
2023-08-12 23:21,1
2023-08-12 23:22,1
2023-08-12 23:23,1
2023-08-12 23:24,2
2023-08-12 23:25,5
2023-08-12 23:26,2
2023-08-12 23:27,2
2023-08-12 23:28,2
2023-08-12 23:29,3
2023-08-12 23:30,3
2023-08-12 23:31,2
2023-08-12 23:32,8
2023-08-12 23:33,5
2023-08-12 23:34,6
2023-08-12 23:35,3
2023-08-12 23:36,3
2023-08-12 23:37,3
2023-08-12 23:38,3
2023-08-12 23:39,4
2023-08-12 23:40,4
2023-08-12 23:41,3
2023-08-12 23:42,1
2023-08-12 23:43,1
2023-08-12 23:44,2
2023-08-12 23:45,1
2023-08-12 23:46,1
2023-08-12 23:47,3
2023-08-12 23:48,3
2023-08-12 23:49,2
2023-08-12 23:50,1
2023-08-12 23:51,5
2023-08-12 23:52,9
2023-08-12 23:53,17
2023-08-12 23:54,6
2023-08-12 23:55,3
2023-08-12 23:56,4
2023-08-12 23:57,3
2023-08-12 23:58,1
2023-08-12 23:59,4
2023-08-13 00:00,2
2023-08-13 00:01,2
2023-08-13 00:02,3
2023-08-13 00:03,3
2023-08-13 00:04,2
2023-08-13 00:05,2
2023-08-13 00:06,2
2023-08-13 00:07,4
2023-08-13 00:08,4
2023-08-13 00:09,3
2023-08-13 00:10,4
2023-08-13 00:11,2
2023-08-13 00:12,3
2023-08-13 00:13,1
2023-08-13 00:14,2
2023-08-13 00:15,3
2023-08-13 00:16,3
2023-08-13 00:17,2
2023-08-13 00:18,5
2023-08-13 00:19,3
2023-08-13 00:20,2
2023-08-13 00:21,4
2023-08-13 00:22,3
2023-08-13 00:23,2
2023-08-13 00:24,2
2023-08-13 00:25,2
2023-08-13 00:26,2
2023-08-13 00:27,2
2023-08-13 00:28,4
2023-08-13 00:29,8
2023-08-13 00:30,2
2023-08-13 00:31,1
2023-08-13 00:32,4
2023-08-13 00:33,2
2023-08-13 00:34,3
2023-08-13 00:35,5
2023-08-13 00:36,6
2023-08-13 00:37,3
2023-08-13 00:38,2
2023-08-13 00:39,2
2023-08-13 00:40,5
2023-08-13 00:41,5
2023-08-13 00:42,5
2023-08-13 00:43,2
2023-08-13 00:44,3
2023-08-13 00:45,2
2023-08-13 00:46,2
2023-08-13 00:47,1
2023-08-13 00:48,3
2023-08-13 00:49,5
2023-08-13 00:50,5
2023-08-13 00:51,4
2023-08-13 00:52,3
2023-08-13 00:53,1
2023-08-13 00:54,1
2023-08-13 00:55,1
2023-08-13 00:56,1
2023-08-13 00:57,1
2023-08-13 00:58,1
2023-08-13 00:59,2
2023-08-13 01:00,1
2023-08-13 01:01,1
2023-08-13 01:02,2
2023-08-13 01:03,3
2023-08-13 01:04,2
2023-08-13 01:05,4
2023-08-13 01:06,2
2023-08-13 01:07,4
2023-08-13 01:08,2
2023-08-13 01:09,4
2023-08-13 01:10,3
2023-08-13 01:11,3
2023-08-13 01:12,3
2023-08-13 01:13,9
2023-08-13 01:14,2
2023-08-13 01:15,2
2023-08-13 01:16,7
2023-08-13 01:17,3
2023-08-13 01:18,2
2023-08-13 01:19,3
2023-08-13 01:20,3
2023-08-13 01:21,1
2023-08-13 01:22,2
2023-08-13 01:23,3
2023-08-13 01:24,2
2023-08-13 01:25,1
2023-08-13 01:26,3
2023-08-13 01:27,5
2023-08-13 01:28,1
2023-08-13 01:29,1
2023-08-13 01:30,1
2023-08-13 01:31,5
2023-08-13 01:32,3
2023-08-13 01:33,3
2023-08-13 01:34,3
2023-08-13 01:35,3
2023-08-13 01:36,3
2023-08-13 01:37,2
2023-08-13 01:38,5
2023-08-13 01:39,3
2023-08-13 01:40,1
2023-08-13 01:41,2
2023-08-13 01:42,3
2023-08-13 01:43,1
2023-08-13 01:44,3
2023-08-13 01:45,2
2023-08-13 01:46,2
2023-08-13 01:47,3
2023-08-13 01:48,2
2023-08-13 01:49,2
2023-08-13 01:50,1
2023-08-13 01:51,2
2023-08-13 01:52,5
2023-08-13 01:53,2
2023-08-13 01:54,3
2023-08-13 01:55,1
2023-08-13 01:56,2
2023-08-13 01:57,3
2023-08-13 01:58,2
2023-08-13 01:59,3
2023-08-13 02:00,4
2023-08-13 02:01,3
2023-08-13 02:02,2
2023-08-13 02:03,3
2023-08-13 02:04,4
2023-08-13 02:05,3
2023-08-13 02:06,1
2023-08-13 02:07,4
2023-08-13 02:08,3
2023-08-13 02:09,2
2023-08-13 02:10,3
2023-08-13 02:11,3
2023-08-13 02:12,2
2023-08-13 02:13,3
2023-08-13 02:14,4
2023-08-13 02:15,4
2023-08-13 02:16,1
2023-08-13 02:17,2
2023-08-13 02:18,1
2023-08-13 02:19,2
2023-08-13 02:20,3
2023-08-13 02:21,2
2023-08-13 02:22,3
2023-08-13 02:23,4
2023-08-13 02:24,3
2023-08-13 02:25,5
2023-08-13 02:26,4
2023-08-13 02:27,2
2023-08-13 02:28,2
2023-08-13 02:29,4
2023-08-13 02:30,6
2023-08-13 02:31,2
2023-08-13 02:32,2
2023-08-13 02:33,3
2023-08-13 02:34,3
2023-08-13 02:35,6
2023-08-13 02:36,3
2023-08-13 02:37,3
2023-08-13 02:38,2
2023-08-13 02:39,2
2023-08-13 02:40,4
2023-08-13 02:41,6
2023-08-13 02:42,2
2023-08-13 02:43,3
2023-08-13 02:44,2
2023-08-13 02:45,1
2023-08-13 02:46,2
2023-08-13 02:47,2
2023-08-13 02:48,1
2023-08-13 02:49,3
2023-08-13 02:50,5
2023-08-13 02:51,3
2023-08-13 02:52,3
2023-08-13 02:53,1
2023-08-13 02:54,1
2023-08-13 02:55,3
2023-08-13 02:56,2
2023-08-13 02:57,2
2023-08-13 02:58,1
2023-08-13 02:59,3
2023-08-13 03:00,3
2023-08-13 03:01,2
2023-08-13 03:02,3
2023-08-13 03:03,2
2023-08-13 03:04,4
2023-08-13 03:05,1
2023-08-13 03:06,2
2023-08-13 03:07,3
2023-08-13 03:08,3
2023-08-13 03:09,3
2023-08-13 03:10,2
2023-08-13 03:11,2
2023-08-13 03:12,1
2023-08-13 03:13,3
2023-08-13 03:14,4
2023-08-13 03:15,2
2023-08-13 03:16,2
2023-08-13 03:17,3
2023-08-13 03:18,3
2023-08-13 03:19,4
2023-08-13 03:20,2
2023-08-13 03:21,5
2023-08-13 03:22,3
2023-08-13 03:23,1
2023-08-13 03:24,3
2023-08-13 03:25,1
2023-08-13 03:26,1
2023-08-13 03:27,2
2023-08-13 03:28,3
2023-08-13 03:29,3
2023-08-13 03:30,5
2023-08-13 03:31,5
2023-08-13 03:32,7
2023-08-13 03:33,7
2023-08-13 03:34,3
2023-08-13 03:35,2
2023-08-13 03:36,2
2023-08-13 03:37,2
2023-08-13 03:38,3
2023-08-13 03:39,3
2023-08-13 03:40,1
2023-08-13 03:41,2
2023-08-13 03:42,2
2023-08-13 03:43,4
2023-08-13 03:44,2
2023-08-13 03:45,2
2023-08-13 03:46,4
2023-08-13 03:47,3
2023-08-13 03:48,2
2023-08-13 03:49,3
2023-08-13 03:50,3
2023-08-13 03:51,2
2023-08-13 03:52,2
2023-08-13 03:53,2
2023-08-13 03:54,2
2023-08-13 03:55,2
2023-08-13 03:56,3
2023-08-13 03:57,4
2023-08-13 03:58,3
2023-08-13 03:59,3
2023-08-13 04:00,4
2023-08-13 04:01,3
2023-08-13 04:02,2
2023-08-13 04:03,3
2023-08-13 04:04,1
2023-08-13 04:05,2
2023-08-13 04:06,2
2023-08-13 04:07,2
2023-08-13 04:08,2
2023-08-13 04:09,3
2023-08-13 04:10,1
2023-08-13 04:11,2
2023-08-13 04:12,5
2023-08-13 04:13,2
2023-08-13 04:14,2
2023-08-13 04:15,4
2023-08-13 04:16,3
2023-08-13 04:17,2
2023-08-13 04:18,2
2023-08-13 04:19,2
2023-08-13 04:20,3
2023-08-13 04:21,2
2023-08-13 04:22,2
2023-08-13 04:23,3
2023-08-13 04:24,2
2023-08-13 04:25,2
2023-08-13 04:26,2
2023-08-13 04:27,4
2023-08-13 04:28,3
2023-08-13 04:29,2
2023-08-13 04:30,4
2023-08-13 04:31,3
2023-08-13 04:32,3
2023-08-13 04:33,1
2023-08-13 04:34,1
2023-08-13 04:35,2
2023-08-13 04:36,2
2023-08-13 04:37,3
2023-08-13 04:38,4
2023-08-13 04:39,2
2023-08-13 04:40,2
2023-08-13 04:41,2
2023-08-13 04:42,2
2023-08-13 04:43,4
2023-08-13 04:44,4
2023-08-13 04:45,4
2023-08-13 04:46,1
2023-08-13 04:47,1
2023-08-13 04:48,2
2023-08-13 04:49,2
2023-08-13 04:50,2
2023-08-13 04:51,1
2023-08-13 04:52,1
2023-08-13 04:53,1
2023-08-13 04:54,1
2023-08-13 04:55,2
2023-08-13 04:56,5
2023-08-13 04:57,3
2023-08-13 04:58,2
2023-08-13 04:59,2
2023-08-13 05:00,2
2023-08-13 05:01,2
2023-08-13 05:02,2
2023-08-13 05:03,1
2023-08-13 05:04,3
2023-08-13 05:05,2
2023-08-13 05:06,6
2023-08-13 05:07,1
2023-08-13 05:08,2
2023-08-13 05:09,2
2023-08-13 05:10,1
2023-08-13 05:11,2
2023-08-13 05:12,1
2023-08-13 05:13,1
2023-08-13 05:14,2
2023-08-13 05:15,1
2023-08-13 05:16,1
2023-08-13 05:17,1
2023-08-13 05:18,1
2023-08-13 05:19,2
2023-08-13 05:20,1
2023-08-13 05:21,1
2023-08-13 05:22,1
2023-08-13 05:23,1
2023-08-13 05:24,1
2023-08-13 05:25,2
2023-08-13 05:26,1
2023-08-13 05:27,1
2023-08-13 05:28,1
2023-08-13 05:29,1
2023-08-13 05:30,1
2023-08-13 05:31,2
2023-08-13 05:32,1
2023-08-13 05:33,1
2023-08-13 05:34,1
2023-08-13 05:35,1
2023-08-13 05:36,1
2023-08-13 05:37,1
2023-08-13 05:38,1
2023-08-13 05:39,1
2023-08-13 05:40,1
2023-08-13 05:41,1
2023-08-13 05:42,1
2023-08-13 05:43,1
2023-08-13 05:44,1
2023-08-13 05:45,1
2023-08-13 05:46,2
2023-08-13 05:47,1
2023-08-13 05:48,1
2023-08-13 05:49,1
2023-08-13 05:50,1
2023-08-13 05:51,1
2023-08-13 05:52,1
2023-08-13 05:53,2
2023-08-13 05:54,1
2023-08-13 05:55,1
2023-08-13 05:56,1
2023-08-13 05:57,1
2023-08-13 05:58,1
2023-08-13 05:59,1
2023-08-13 06:00,1
2023-08-13 06:01,2
2023-08-13 06:02,1
2023-08-13 06:03,1
2023-08-13 06:04,3
2023-08-13 06:05,1
2023-08-13 06:06,1
2023-08-13 06:07,1
2023-08-13 06:08,1
2023-08-13 06:09,2
2023-08-13 06:10,1
2023-08-13 06:11,1
2023-08-13 06:12,1
2023-08-13 06:13,2
2023-08-13 06:14,1
2023-08-13 06:15,1
2023-08-13 06:16,2
2023-08-13 06:17,1
2023-08-13 06:18,1
2023-08-13 06:19,1
2023-08-13 06:20,1
2023-08-13 06:21,1
2023-08-13 06:22,1
2023-08-13 06:23,1
2023-08-13 06:24,1
2023-08-13 06:25,1
2023-08-13 06:26,2
2023-08-13 06:27,2
2023-08-13 06:28,3
2023-08-13 06:29,2
2023-08-13 06:30,3
2023-08-13 06:31,4
2023-08-13 06:32,1
2023-08-13 06:33,1
2023-08-13 06:34,2
2023-08-13 06:35,2
2023-08-13 06:36,2
2023-08-13 06:37,2
2023-08-13 06:38,1
2023-08-13 06:39,1
2023-08-13 06:40,2
2023-08-13 06:41,1
2023-08-13 06:42,1
2023-08-13 06:43,1
2023-08-13 06:44,1
2023-08-13 06:45,1
2023-08-13 06:46,4
2023-08-13 06:47,1
2023-08-13 06:48,1
2023-08-13 06:49,1
2023-08-13 06:50,2
2023-08-13 06:51,1
2023-08-13 06:52,6
2023-08-13 06:53,4
2023-08-13 06:54,1
2023-08-13 06:55,2
2023-08-13 06:56,8
2023-08-13 06:57,3
2023-08-13 06:58,1
2023-08-13 06:59,1
2023-08-13 07:00,2
2023-08-13 07:01,3
2023-08-13 07:02,3
2023-08-13 07:03,1
2023-08-13 07:04,1
2023-08-13 07:05,1
2023-08-13 07:06,2
2023-08-13 07:07,2
2023-08-13 07:08,2
2023-08-13 07:09,1
2023-08-13 07:10,1
2023-08-13 07:11,1
2023-08-13 07:12,1
2023-08-13 07:13,1
2023-08-13 07:14,2
2023-08-13 07:15,1
2023-08-13 07:16,2
2023-08-13 07:17,1
2023-08-13 07:18,1
2023-08-13 07:19,2
2023-08-13 07:20,3
2023-08-13 07:21,2
2023-08-13 07:22,1
2023-08-13 07:23,2
2023-08-13 07:24,2
2023-08-13 07:25,3
2023-08-13 07:26,1
2023-08-13 07:27,1
2023-08-13 07:28,1
2023-08-13 07:29,2
2023-08-13 07:30,1
2023-08-13 07:31,2
2023-08-13 07:32,3
2023-08-13 07:33,2
2023-08-13 07:34,1
2023-08-13 07:35,3
2023-08-13 07:36,1
2023-08-13 07:37,3
2023-08-13 07:38,1
2023-08-13 07:39,2
2023-08-13 07:40,4
2023-08-13 07:41,2
2023-08-13 07:42,2
2023-08-13 07:43,3
2023-08-13 07:44,2
2023-08-13 07:45,2
2023-08-13 07:46,2
2023-08-13 07:47,1
2023-08-13 07:48,1
2023-08-13 07:49,1
2023-08-13 07:50,1
2023-08-13 07:51,3
2023-08-13 07:52,2
2023-08-13 07:53,1
2023-08-13 07:54,2
2023-08-13 07:55,2
2023-08-13 07:56,1
2023-08-13 07:57,3
2023-08-13 07:58,3
2023-08-13 07:59,4
2023-08-13 08:00,2
2023-08-13 08:01,3
2023-08-13 08:02,2
2023-08-13 08:03,1
2023-08-13 08:04,2
2023-08-13 08:05,3
2023-08-13 08:06,3
2023-08-13 08:07,2
2023-08-13 08:08,2
2023-08-13 08:09,3
2023-08-13 08:10,4
2023-08-13 08:11,2
2023-08-13 08:12,2
2023-08-13 08:13,6
2023-08-13 08:14,3
2023-08-13 08:15,2
2023-08-13 08:16,2
2023-08-13 08:17,1
2023-08-13 08:18,3
2023-08-13 08:19,8
2023-08-13 08:20,3
2023-08-13 08:21,4
2023-08-13 08:22,5
2023-08-13 08:23,4
2023-08-13 08:24,2
2023-08-13 08:25,5
2023-08-13 08:26,2
2023-08-13 08:27,2
2023-08-13 08:28,1
2023-08-13 08:29,2
2023-08-13 08:30,1
2023-08-13 08:31,10
2023-08-13 08:32,4
2023-08-13 08:33,9
2023-08-13 08:34,4
2023-08-13 08:35,2
2023-08-13 08:36,7
2023-08-13 08:37,2
2023-08-13 08:38,2
2023-08-13 08:39,1
2023-08-13 08:40,6
2023-08-13 08:41,4
2023-08-13 08:42,1
2023-08-13 08:43,1
2023-08-13 08:44,1
2023-08-13 08:45,6
2023-08-13 08:46,2
2023-08-13 08:47,1
2023-08-13 08:48,4
2023-08-13 08:49,7
2023-08-13 08:50,1
2023-08-13 08:51,3
2023-08-13 08:52,2
2023-08-13 08:53,5
2023-08-13 08:54,1
2023-08-13 08:55,4
2023-08-13 08:56,2
2023-08-13 08:57,2
2023-08-13 08:58,5
2023-08-13 08:59,2
2023-08-13 09:00,2
2023-08-13 09:01,5
2023-08-13 09:02,8
2023-08-13 09:03,5
2023-08-13 09:04,1
2023-08-13 09:05,3
2023-08-13 09:06,4
2023-08-13 09:07,3
2023-08-13 09:08,3
2023-08-13 09:09,7
2023-08-13 09:10,4
2023-08-13 09:11,9
2023-08-13 09:12,4
2023-08-13 09:13,7
2023-08-13 09:14,3
2023-08-13 09:15,2
2023-08-13 09:16,3
2023-08-13 09:17,4
2023-08-13 09:18,3
2023-08-13 09:19,3
2023-08-13 09:20,1
2023-08-13 09:21,4
2023-08-13 09:22,4
2023-08-13 09:23,3
2023-08-13 09:24,4
2023-08-13 09:25,2
2023-08-13 09:26,2
2023-08-13 09:27,1
2023-08-13 09:28,4
2023-08-13 09:29,2
2023-08-13 09:30,2
2023-08-13 09:31,4
2023-08-13 09:32,5
2023-08-13 09:33,4
2023-08-13 09:34,2
2023-08-13 09:35,3
2023-08-13 09:36,3
2023-08-13 09:37,3
2023-08-13 09:38,7
2023-08-13 09:39,11
2023-08-13 09:40,3
2023-08-13 09:41,2
2023-08-13 09:42,1
2023-08-13 09:43,2
2023-08-13 09:44,3
2023-08-13 09:45,4
2023-08-13 09:46,4
2023-08-13 09:47,5
2023-08-13 09:48,4
2023-08-13 09:49,3
2023-08-13 09:50,6
2023-08-13 09:51,3
2023-08-13 09:52,3
2023-08-13 09:53,5
2023-08-13 09:54,2
2023-08-13 09:55,3
2023-08-13 09:56,5
2023-08-13 09:57,3
2023-08-13 09:58,4
2023-08-13 09:59,5
2023-08-13 10:00,3
2023-08-13 10:01,5
2023-08-13 10:02,5
2023-08-13 10:03,3
2023-08-13 10:04,1
2023-08-13 10:05,4
2023-08-13 10:06,2
2023-08-13 10:07,4
2023-08-13 10:08,7
2023-08-13 10:09,4
2023-08-13 10:10,10
2023-08-13 10:11,5
2023-08-13 10:12,10
2023-08-13 10:13,3
2023-08-13 10:14,3
2023-08-13 10:15,2
2023-08-13 10:16,1
2023-08-13 10:17,5
2023-08-13 10:18,3
2023-08-13 10:19,4
2023-08-13 10:20,2
2023-08-13 10:21,1
2023-08-13 10:22,4
2023-08-13 10:23,6
2023-08-13 10:24,4
2023-08-13 10:25,5
2023-08-13 10:26,6
2023-08-13 10:27,2
2023-08-13 10:28,4
2023-08-13 10:29,4
2023-08-13 10:30,3
2023-08-13 10:31,6
2023-08-13 10:32,3
2023-08-13 10:33,3
2023-08-13 10:34,7
2023-08-13 10:35,2
2023-08-13 10:36,2
2023-08-13 10:37,3
2023-08-13 10:38,1
2023-08-13 10:39,2
2023-08-13 10:40,3
2023-08-13 10:41,4
2023-08-13 10:42,6
2023-08-13 10:43,8
2023-08-13 10:44,3
2023-08-13 10:45,8
2023-08-13 10:46,10
2023-08-13 10:47,5
2023-08-13 10:48,14
2023-08-13 10:49,6
